product_id,title,skus,publication_name,publication_id,published_on_publication,has_media,desired_published_on_publication,status
gid://shopify/Product/15724715508096,IMPERIAL FISTS: FAFNIR RANN,99123001019,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724715704704,SPEARHEAD: GRUNDSTOK TRAILBLAZERS,99120205063,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724715934080,BATTLETOME: KHARADRON OVERLORDS (ENG),60030205015,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724716949888,K/OVERLORDS: VONGRIM HARPOON CREW,99120205064,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724717113728,KHARADRON OVERLORDS: NULL-KHEMIST,99120205067,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724717244800,KHARADRON OVERLORDS: CODEWRIGHT,99120205048,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724717375872,KHARADRON OVERLORDS: ZONTARI ENDRIN DOCK,99120205068,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724717572480,BLOOD BOWL: KHORNE TEAM,99120901003,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724717932928,FACTION PACK: FYRESLAYERS (ENG),60050205004,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724718195072,FYRESLAYERS: AURIC RUNEFATHER/MAGMADROTH,99120205047,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724718489984,BLOOD BOWL: NECROMANTIC HORROR TEAM,99120907002,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724718621056,BLOOD ANGELS: DOMINION ZEPHON,99123001020,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724718817664,WARHAMMER UNDERWORLDS:KAMANDORA'S BLADES,99120701001,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724719014272,SPEARHEAD: FANGS OF THE BLOOD GOD,99120201200,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724719243648,BATTLETOME: BLADES OF KHORNE (ENG),60030201031,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724719440256,BLADES OF KHORNE: DEATHBRINGER,99120201211,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724719833472,BLADES OF KHORNE: REALMGORE RITUALIST,99070201031,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724720292224,BLOOD BOWL: OLD WORLD ALLIANCE TEAM,99120999018,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724720456064,WH UNDERWORLDS: GRANDFATHER'S GARDENERS,99120715001,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724720685440,SPEARHEAD: MAGGOTKIN/NURGLE:BUBONIC CELL,99120201203,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724720882048,MAGGOTKIN OF NURGLE: THE PUSTULES,99120201217,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724721078656,MAGGOTKIN OF NURGLE: ROTSWORDS,99120201207,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724721176960,MAGGOTKIN OF NURGLE: SLOVEN KNIGHTS,99120201209,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724721406336,MAGGOTKIN OF NURGLE:FESTUS THE LEECHLORD,99120201206,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724721537408,MAGGOTKIN OF NURGLE: PESTIGORS,99120201208,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724721897856,MAGGOTKIN OF NURGLE: PUTRID BLIGHTKINGS,99120201210,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724722389376,BATTLETOME: MAGGOTKIN OF NURGLE (ENG),60030201032,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724722585984,WARSCROLLS: MAGGOTKIN OF NURGLE (ENG),60050201015,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724722782592,MAGGOTKIN OF NURGLE: ROTBRINGER SORCERER,99120201220,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724722913664,AGE OF SIGMAR: MAGGOTKIN OF NURGLE DICE,99220201032,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724723110272,KILL TEAM: WOLF SCOUTS,99120101457,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724723306880,HH: SPACE WOLVES: GEIGOR FELL-HAND,99123001021,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724723667328,FACTION PACK: HEDONITES OF SLAANESH ENG,60050201012,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724723929472,HEDONITES OF SLAANESH: BLISSBARB ARCHERS,99120201160,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724724027776,HEDONITES: SIGVALD PRINCE OF SLAANESH,99120201159,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724724257152,HEDONITES OF SLAANESH: LORD OF PAIN,99070201026,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724724388224,HEDONITES: SHARDSPEAKER OF SLAANESH,99070201025,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724724617600,HEDONITES: SLAANGOR FIENDBLOODS,99120201106,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724724748672,HEDONITES:MYRMIDESH PAINBRINGERS,99120201157,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724724945280,HEDONITES OF SLAANESH: LORD OF HUBRIS,99070201033,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724725109120,DEXCESSA: THE TALON OF SLAANESH,99129915080,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724725272960,BLOOD BOWL: UNDERWORLD DENIZENS TEAM,99120999019,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724726157696,HH: THOUSAND SONS: AZHEK AHRIMAN,99123002003,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724726452608,FACTION PACK: SONS OF BEHEMAT (ENG),60050299030,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724726714752,SONS OF BEHEMAT: KING BRODD,99120299086,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724727107968,SPEARHEAD:ORRUK WARCLANS IRONJAWZ BIGMOB,99120209122,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724727304576,BATTLETOME: ORRUK WARCLANS (HB) (ENG),60030209014,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724728418688,ORRUK WARCLANS: ARDBOY BIG BOSS,99070209010,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724728582528,ORRUK WARCLANS: BEAST-SKEWER KILLBOW,99120209072,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724728779136,ORRUK WARCLANS: ORRUK ARDBOYZ,99120209110,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724728975744,ORRUK WARCLANS: ZOGGROK ANVILSMASHA,99120209113,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724729270656,ORRUK WARCLANS: MARSHCRAWLA SLOGGOTH,99120209076,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724729467264,ORRUK WARCLANS MAN-SKEWER BOLTBOYZ,99120209075,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724729631104,O/W: BREAKA-BOSS ON MIREBRUTE TROGGOTH,99120209073,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724729827712,ORRUK WARCLANS: SWAMPBOSS SKUMDREKK,99120209074,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724730057088,ORRUK WARCLANS: GUTRIPPAZ,99120209077,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724730319232,O/WARCLANS: GOBSPRAKK THE MOUTH OF MORK,99120209078,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724730548608,ORRUK WARCLANS: TUSKBOSS ON MAW-GRUNTA,99120209111,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724730777984,ORRUK WARCLANS: WEIRDBRUTE WREKKAZ,99120209114,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724730974592,ORRUK WARCLANS: HOBGROT SLITTABOSS,99120209136,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724731203968,ORRUK WARCLANS: MANIFESTATIONS,99120209132,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724731433344,ORRUK WARCLANS: BOSSROKK TOWER,99120299114,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724731629952,SPEARHEAD: H/HASHUT: HELFORGE HOST,99120211002,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724731924864,BATTLETOME: HELSMITHS OF HASHUT (ENG),60030211001,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724732121472,HELSMITHS OF HASHUT: INFERNAL RAZERS,99120211008,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724732350848,HELSMITHS OF HASHUT: BULL CENTAURS,99120211007,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724732547456,HELSMITHS OF HASHUT: DAEMONSMITH,99120211005,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724732711296,H/HASHUT:URAK TAAR THE FIRST DAEMONSMITH,99120211011,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724732875136,HELSMITHS OF HASHUT: DOMINATOR ENGINE,99120211004,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724733071744,H/HASHUT: DEATHSHRIEKER ROCKET BATTERY,99120211006,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724733301120,HELSMITHS OF HASHUT: WAR DESPOT,99120211010,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724733432192,HELSMITHS OF HASHUT: HOBGROT VANDALZ,99120211009,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724733661568,HELSMITHS OF HASHUT: INFERNAL COHORT,99120211003,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724737429888,L/I: ARAKNAE WEAPONS PLATFORM BATTERIES,99122601033,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724737626496,L/I: LEGIONES ASTARTES COMBAT FORCE,99122601032,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724737823104,LEGIONES ASTARTES: DROP POD,99123001083,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724738052480,HORUS HERESY: L/ASTARTES COMBAT FORCE,99123001092,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724738249088,JOURNAL TACTICA: THE FORGES OF SATURN,60043099017,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724738511232,HORUS HERESY: LIBER ASTARTES (ENGLISH),60043099014,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724738675072,HORUS HERESY: LIBER HERETICUS (ENGLISH),60043099015,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724738871680,L/IMPERIALIS: LEMAN RUSS STRIKE SQUADRON,99122605015,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724739035520,LEGIONS IMPERIALIS: BANEBLADE SQUADRON,99122605003,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724739297664,L/IMPERIALIS: SOLAR AUXILIA INFANTRY,99122605004,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724739428736,L/I: SOLAR AUXILIA BASILISKS/MEDUSAS,99122605006,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724739625344,L/IMPERIALIS: SHADOWSWORDS/STORMBLADES,99122605010,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724739854720,L/IMPERIALIS: SOLAR AUXILIA COMBAT FORCE,99122605016,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724740051328,SOLAR AUXILIA: VALDOR TANK DESTROYER,99123005010,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724740280704,SOLAR AUXILIA: MALCADOR INFERNUS,99123005013,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724740477312,HORUS HERESY: LIBER AUXILIA (ENGLISH),60033005001,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724740673920,HORUS HERESY: SOLAR AUXILIA COMBAT FORCE,99123005021,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724740903296,HORUS HERESY: SOLAR AUXILIA DRACOSAN,99123005001,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724741099904,SOLAR AUXILIA LEMAN RUSS STRIKE TANK,99123005004,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724741329280,HH: SOLAR AUXILIA LASRIFLE SECTION,99123005002,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724741493120,SOLAR AUXILIA: TACTICAL COMMAND SECTION,99123005003,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724741624192,HH: SOLAR AUXILIA AETHON HEAVY SENTINEL,99123005009,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724741853568,SOLAR AUXILIA: VELETARIS STORM SECTION,99123005008,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724742017408,HORUS HERESY: SOLAR AUXILIA MALCADOR,99123005005,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724742246784,SOLAR AUXILIA LEMAN RUSS ASSAULT TANK,99123005006,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724742738304,SOLAR AUXILIA: HERMES SENTINEL SQUADRON,99123005011,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724742967680,WARLORD TITAN WITH PLASMA ANNIHILATOR,99122699008,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724743164288,REAVER TITAN W/MELTA CANNON & CHAINFIST,99122699010,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724743328128,LEGIONS IMPERIALIS:WARHOUND SCOUT TITANS,99122699011,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724743426432,WARBRINGER NEMESIS TITAN W/QUAKE CANNON,99122699027,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724743655808,L/IMP: WARMASTER HEAVY BATTLE TITAN,99122699013,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724743786880,WARMASTER ICONOCLAST HEAVY BATTLE TITAN,99122699014,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724744081792,L/IMP: DIRE WOLF HEAVY SCOUT TITANS,99122699022,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724744245632,L/IMP: WARHOUND TITANS WITH URSUS CLAWS,99122608001,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724744507776,LEGIONS IMPERIALIS: QUESTORIS KNIGHTS,99122699015,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724744704384,L/I: CERASTUS KNIGHTS ACHERON/CASTIGATOR,99122699017,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724744900992,L/IMPERIALIS: ACASTUS KNIGHTS PORPHYRION,99122699018,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724745064832,L/I: MECHANICUM ACASTUS KNIGHTS ASTERIUS,99122616006,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724745261440,L/I: MECHANICUM CERASTUS KNIGHTS ATRAPOS,99122616005,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724745523584,L/I: QUESTORIS KNIGHTS MAGAERA/STYRIX,99122616004,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724745720192,HORUS HERESY: CERASTUS KNIGHT LANCER,99123008004,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724745884032,HORUS HERESY: ARVUS LIGHTER,99123008007,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724746080640,HORUS HERESY: CERASTUS KNIGHT CASTIGATOR,99123008005,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724746211712,HORUS HERESY: CERASTUS KNIGHT ACHERON,99123008006,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724746408320,L/IMPERIALIS: MECHANICUM COMBAT FORCE,99122616012,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724746604928,J/TACTICA: SKITARII: STEEL HAND OF MARS,60043016001,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724787007872,M-E SBG: ISENGARD BATTLEHOST,99121462027,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724787237248,MIDDLE-EARTH SBG: BOLG SPAWN OF AZOG,99121462025,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724787401088,M-E SBG: ELROND MASTER OF RIVENDELL,99121463015,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724787597696,M-E SBG: HELM HAMMERHAND KING OF ROHAN,99121464041,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724788515200,EOMER MARSHAL OF THE RIDDERMARK,99121464030,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724788744576,M-E SBG: MINAS TIRITH BATTLEHOST,99121464032,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724788875648,MIDDLE-EARTH SBG: HILL TRIBESMEN,99121464035,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724789105024,MIDDLE-EARTH SBG: WARRIORS OF ROHAN,99121464036,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724789268864,M-E SBG: HALETH & HAMA PRINCES OF ROHAN,99121464038,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724789465472,M-E SBG: PRINCE IMRAHIL OF DOL AMROTH,99121464034,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724789629312,MIDDLE-EARTH SBG: HERA DAUGHTER OF HELM,99121464040,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724789858688,M-E SBG: FREALAF HILDESON & OLWYN & LIEF,99121464039,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724791693696,WRAITHBONE SPRAY PAINT (UK/ROW) (6-PACK),9920999909106,Google & YouTube,gid://shopify/Publication/315394032000,true,false,false,unpublished
gid://shopify/Product/15724793102720,M-E SBG: THE WITCH-KING OF ANGMAR,99121466015,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724794708352,CITADEL SMALL BASE BRUSH (3-PACK),9919999904303,Google & YouTube,gid://shopify/Publication/315394032000,true,false,false,unpublished
gid://shopify/Product/15724797329792,CITADEL COLOUR SUB-ASSEMBLY HOLDER,99239999121,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724797460864,CITADEL TOOLS: KNIFE,99239999117,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724797624704,SUPER FINE DETAIL CUTTERS,99239999122,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724797755776,CITADEL TOOLS: DRILL,99239999123,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724797952384,CITADEL TOOLS: MOULDLINE REMOVER,99239999116,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724798411136,CITADEL COLOUR TUFTS: VERDIA VELDT,99229999177,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724798935424,STORMVAULT SKIRMISH CASE,99239999124,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724799492480,STORMVAULT COMBAT CASE,99239999126,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724799623552,L/IMPERIALIS: MECHANICUM INFANTRY,99122616001,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724799787392,L/I: MECHANICUM KARACNOS ASSAULT TANK SQ,99122616008,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724799951232,L/IMPERIALIS: MECHANICUM KRIOS SQUADRON,99122616009,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724800082304,MECHANICUM: URSARAX COHORT,99123016008,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724800246144,MECHANICUM THANATAR CALIX SIEGE AUTOMATA,99123016018,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724800344448,MECHANICUM: KARACNOS ASSAULT TANK,99123016014,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724800508288,MECHANICUM: KRIOS BATTLE TANK,99123016009,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724800672128,HORUS HERESY: LIBER MECHANICUM (ENGLISH),60033016001,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724800868736,HORUS HERESY: MECHANICUM COMBAT FORCE,99123016015,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724800934272,MECH: CASTELLAX BATTLE-AUTOMATA MANIPLE,99123016003,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724801163648,MECHANICUM: TECH-THRALLS COVENANT,99123016005,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724801294720,MECHANICUM:THANATAR CAVAS SIEGE-AUTOMATA,99123016007,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724801458560,MECHANICUM: TRIAROS ARMOURED CONVEYOR,99123016006,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724801655168,MECHANICUM: THALLAX COHORT,99123016002,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724801753472,MECHANICUM: ARCHMAGOS PRIME,99123016004,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724801884544,LEGION IMPERIALIS: PREDATOR SQUADRON,99122601002,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724802048384,L/IMPERIALIS: KRATOS HEAVY TANK SQUADRON,99122601003,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724802179456,L/IMPERIALIS: LEGIONES ASTARTES INFANTRY,99122601004,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724802441600,L/IMPERIALIS: LEGIONES ASTARTES SUPPORT,99122601005,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724802638208,LEGIONS IMPERIALIS: LEGION DROP PODS,99122601006,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724802834816,L/IMPERIALIS: RHINO TRANSPORT DETACHMENT,99122601008,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724802965888,L/I: L/A: SATURNINE HEAVY ASSAULT CADRE,99122601028,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724803129728,L/IMPERIALIS: STORM EAGLE SQUADRON,99122601009,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724803260800,L/I: XIPHON INTERCEPTOR SQUADRON,99122601010,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724803391872,L/I: FIRE RAPTOR GUNSHIP SQUADRON,99122601011,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724803555712,L/I:LEGIONS ASTARTES THUNDERHAWK GUNSHIP,99122601012,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724803686784,LEGIONS IMPERIALIS: LEGION FAST ATTACK,99122601013,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724803850624,LEGIONS IMPERIALIS SPARTAN ASSAULT TANKS,99122601014,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724803948928,L/I: LAND RAIDER PROTEUS SQUADRON,99122601017,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724804145536,L/IMPERIALIS: SABRE STRIKE TANK SQUADRON,99122601016,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724804276608,L/I: SICARAN ARCUS/PUNISHER SQUADRON,99122601015,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724804407680,L/I: VINDICATOR SIEGE TANK SQUADRON,99122601029,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
